IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
DomainName,icq.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,chatdate.app,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,chatroulette.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,roulette.chat,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,wechat.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,paltalk.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,weechat.org,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,fluffychat.im,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,cinny.in,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,matrix.to,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,schildi.chat,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,twitch.tv,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,kick.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,raidcall.com.ru,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,onlinechatus.org.in,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,chatrooms.org.in,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,omessenger.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,me-talk.ru,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,incircle.jp,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,omessenger.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,immomo.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,gg.pl,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,livelinks.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,chatzy.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,camfrog.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,mightytext.net,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,twoo.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,hitto.jp,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,zalo.me,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,hitto.jp,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,minsh.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,getconfide.com,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,keybase.io,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,yandex.ru,,Block,Low,Chat application,Chat application,,,,,FALSE
DomainName,crypto-chat.com,Block,Low,Chat application,Chat application,,,,,FALSE
FileSha256,624CBF9634B2BAEC7F76CC1B8E34347BF2918216D85A2EA52C0B7F220449B8A2,,BlockAndRemediate,Informational,Chat Application: nheko.exe	VT (0/76)	https://www.virustotal.com/gui/file/624cbf9634b2baec7f76cc1b8e34347bf2918216d85a2ea52c0b7f220449b8a2/detection,Unsanctioned,,,,false
